duration,start,end,strt_statn,end_statn,userType,gender,tripType
1613,05/31/2013 09:05:00,06/01/2013 11:58:00,72,68,,,wait
16,06/01/2013 11:58:00,06/01/2013 12:14:00,68,53,C,,trip
5,06/01/2013 12:14:00,06/01/2013 12:19:00,53,53,,,wait
14,06/01/2013 12:19:00,06/01/2013 12:33:00,53,42,C,,trip
52,06/01/2013 12:33:00,06/01/2013 13:25:00,42,42,,,wait
8,06/01/2013 13:25:00,06/01/2013 13:33:00,42,55,R,M,trip
247,06/01/2013 13:33:00,06/01/2013 17:40:00,55,55,,,wait
84,06/01/2013 17:40:00,06/01/2013 19:04:00,55,53,C,,trip
4,06/01/2013 19:04:00,06/01/2013 19:08:00,53,53,,,wait
63,06/01/2013 19:08:00,06/01/2013 20:11:00,53,74,C,,trip
56,06/01/2013 20:11:00,06/01/2013 21:07:00,74,74,,,wait
7,06/01/2013 21:07:00,06/01/2013 21:14:00,74,76,C,,trip
46,06/01/2013 21:14:00,06/01/2013 22:00:00,76,76,,,wait
5,06/01/2013 22:00:00,06/01/2013 22:05:00,76,131,C,,trip
3943,06/01/2013 22:05:00,06/04/2013 15:48:00,131,87,,,wait
9,06/04/2013 15:48:00,06/04/2013 15:57:00,87,75,R,M,trip
17,06/04/2013 15:57:00,06/04/2013 16:14:00,75,75,,,wait
21,06/04/2013 16:14:00,06/04/2013 16:35:00,75,36,R,F,trip
95,06/04/2013 16:35:00,06/04/2013 18:10:00,36,110,,,wait
11,06/04/2013 18:10:00,06/04/2013 18:21:00,110,8,C,,trip
243,06/04/2013 18:21:00,06/04/2013 22:24:00,8,8,,,wait
17,06/04/2013 22:24:00,06/04/2013 22:41:00,8,36,C,,trip
23,06/04/2013 22:41:00,06/04/2013 23:04:00,36,36,,,wait
11,06/04/2013 23:04:00,06/04/2013 23:15:00,36,81,C,,trip
458,06/04/2013 23:15:00,06/05/2013 06:53:00,81,81,,,wait
3,06/05/2013 06:53:00,06/05/2013 06:56:00,81,49,R,F,trip
135,06/05/2013 06:56:00,06/05/2013 09:11:00,49,49,,,wait
37,06/05/2013 09:11:00,06/05/2013 09:48:00,49,49,R,M,trip
113,06/05/2013 09:48:00,06/05/2013 11:41:00,49,49,,,wait
9,06/05/2013 11:41:00,06/05/2013 11:50:00,49,25,R,F,trip
133,06/05/2013 11:50:00,06/05/2013 14:03:00,25,25,,,wait
6,06/05/2013 14:03:00,06/05/2013 14:09:00,25,21,R,M,trip
210,06/05/2013 14:09:00,06/05/2013 17:39:00,21,21,,,wait
8,06/05/2013 17:39:00,06/05/2013 17:47:00,21,3,R,M,trip
190,06/05/2013 17:47:00,06/05/2013 20:57:00,3,3,,,wait
2,06/05/2013 20:57:00,06/05/2013 20:59:00,3,14,R,M,trip
20,06/05/2013 20:59:00,06/05/2013 21:19:00,14,14,,,wait
25,06/05/2013 21:19:00,06/05/2013 21:44:00,14,87,C,,trip
1509,06/05/2013 21:44:00,06/06/2013 22:53:00,87,87,,,wait
21,06/06/2013 22:53:00,06/06/2013 23:14:00,87,30,R,M,trip
1102,06/06/2013 23:14:00,06/07/2013 17:36:00,30,30,,,wait
13,06/07/2013 17:36:00,06/07/2013 17:49:00,30,66,R,M,trip
848,06/07/2013 17:49:00,06/08/2013 07:57:00,66,66,,,wait
31,06/08/2013 07:57:00,06/08/2013 08:28:00,66,93,R,M,trip
480,06/08/2013 08:28:00,06/08/2013 16:28:00,93,93,,,wait
21,06/08/2013 16:28:00,06/08/2013 16:49:00,93,11,R,M,trip
2,06/08/2013 16:49:00,06/08/2013 16:51:00,11,11,,,wait
9,06/08/2013 16:51:00,06/08/2013 17:00:00,11,66,R,M,trip
57,06/08/2013 17:00:00,06/08/2013 17:57:00,66,66,,,wait
21,06/08/2013 17:57:00,06/08/2013 18:18:00,66,22,R,M,trip
71,06/08/2013 18:18:00,06/08/2013 19:29:00,22,22,,,wait
43,06/08/2013 19:29:00,06/08/2013 20:12:00,22,67,C,,trip
390,06/08/2013 20:12:00,06/09/2013 02:42:00,67,67,,,wait
18,06/09/2013 02:42:00,06/09/2013 03:00:00,67,33,C,,trip
182,06/09/2013 03:00:00,06/09/2013 06:02:00,33,33,,,wait
12,06/09/2013 06:02:00,06/09/2013 06:14:00,33,41,R,M,trip
540,06/09/2013 06:14:00,06/09/2013 15:14:00,41,14,,,wait
17,06/09/2013 15:14:00,06/09/2013 15:31:00,14,66,R,F,trip
1543,06/09/2013 15:31:00,06/10/2013 17:14:00,66,11,,,wait
12,06/10/2013 17:14:00,06/10/2013 17:26:00,11,8,R,M,trip
1182,06/10/2013 17:26:00,06/11/2013 13:08:00,8,8,,,wait
12,06/11/2013 13:08:00,06/11/2013 13:20:00,8,17,R,M,trip
166,06/11/2013 13:20:00,06/11/2013 16:06:00,17,17,,,wait
8,06/11/2013 16:06:00,06/11/2013 16:14:00,17,74,R,M,trip
110,06/11/2013 16:14:00,06/11/2013 18:04:00,74,74,,,wait
8,06/11/2013 18:04:00,06/11/2013 18:12:00,74,76,C,,trip
4,06/11/2013 18:12:00,06/11/2013 18:16:00,76,76,,,wait
5,06/11/2013 18:16:00,06/11/2013 18:21:00,76,87,R,F,trip
932,06/11/2013 18:21:00,06/12/2013 09:53:00,87,87,,,wait
10,06/12/2013 09:53:00,06/12/2013 10:03:00,87,67,C,,trip
380,06/12/2013 10:03:00,06/12/2013 16:23:00,67,67,,,wait
6,06/12/2013 16:23:00,06/12/2013 16:29:00,67,33,R,M,trip
2,06/12/2013 16:29:00,06/12/2013 16:31:00,33,33,,,wait
15,06/12/2013 16:31:00,06/12/2013 16:46:00,33,69,R,M,trip
127,06/12/2013 16:46:00,06/12/2013 18:53:00,69,69,,,wait
9,06/12/2013 18:53:00,06/12/2013 19:02:00,69,19,R,F,trip
5,06/12/2013 19:02:00,06/12/2013 19:07:00,19,19,,,wait
6,06/12/2013 19:07:00,06/12/2013 19:13:00,19,9,R,M,trip
3970,06/12/2013 19:13:00,06/15/2013 13:23:00,9,36,,,wait
27,06/15/2013 13:23:00,06/15/2013 13:50:00,36,111,C,,trip
1381,06/15/2013 13:50:00,06/16/2013 12:51:00,111,111,,,wait
56,06/16/2013 12:51:00,06/16/2013 13:47:00,111,12,C,,trip
136,06/16/2013 13:47:00,06/16/2013 16:03:00,12,12,,,wait
5,06/16/2013 16:03:00,06/16/2013 16:08:00,12,27,C,,trip
327,06/16/2013 16:08:00,06/16/2013 21:35:00,27,27,,,wait
6,06/16/2013 21:35:00,06/16/2013 21:41:00,27,30,C,,trip
117,06/16/2013 21:41:00,06/16/2013 23:38:00,30,30,,,wait
25,06/16/2013 23:38:00,06/17/2013 00:03:00,30,46,C,,trip
3,06/17/2013 00:03:00,06/17/2013 00:06:00,46,46,,,wait
21,06/17/2013 00:06:00,06/17/2013 00:27:00,46,67,C,,trip
6,06/17/2013 00:27:00,06/17/2013 00:33:00,67,67,,,wait
18,06/17/2013 00:33:00,06/17/2013 00:51:00,67,103,C,,trip
3,06/17/2013 00:51:00,06/17/2013 00:54:00,103,103,,,wait
23,06/17/2013 00:54:00,06/17/2013 01:17:00,103,21,C,,trip
3,06/17/2013 01:17:00,06/17/2013 01:20:00,21,21,,,wait
22,06/17/2013 01:20:00,06/17/2013 01:42:00,21,14,C,,trip
888,06/17/2013 01:42:00,06/17/2013 16:30:00,14,14,,,wait
8,06/17/2013 16:30:00,06/17/2013 16:38:00,14,32,R,M,trip
1146,06/17/2013 16:38:00,06/18/2013 11:44:00,32,87,,,wait
6,06/18/2013 11:44:00,06/18/2013 11:50:00,87,76,R,F,trip
101,06/18/2013 11:50:00,06/18/2013 13:31:00,76,76,,,wait
10,06/18/2013 13:31:00,06/18/2013 13:41:00,76,33,R,F,trip
249,06/18/2013 13:41:00,06/18/2013 17:50:00,33,33,,,wait
10,06/18/2013 17:50:00,06/18/2013 18:00:00,33,21,R,F,trip
65,06/18/2013 18:00:00,06/18/2013 19:05:00,21,21,,,wait
18,06/18/2013 19:05:00,06/18/2013 19:23:00,21,47,R,M,trip
719,06/18/2013 19:23:00,06/19/2013 07:22:00,47,47,,,wait
13,06/19/2013 07:22:00,06/19/2013 07:35:00,47,50,R,M,trip
22,06/19/2013 07:35:00,06/19/2013 07:57:00,50,50,,,wait
9,06/19/2013 07:57:00,06/19/2013 08:06:00,50,43,R,M,trip
26,06/19/2013 08:06:00,06/19/2013 08:32:00,43,43,,,wait
4,06/19/2013 08:32:00,06/19/2013 08:36:00,43,24,R,M,trip
70,06/19/2013 08:36:00,06/19/2013 09:46:00,24,24,,,wait
5,06/19/2013 09:46:00,06/19/2013 09:51:00,24,43,R,M,trip
116,06/19/2013 09:51:00,06/19/2013 11:47:00,43,43,,,wait
3,06/19/2013 11:47:00,06/19/2013 11:50:00,43,99,R,M,trip
213,06/19/2013 11:50:00,06/19/2013 15:23:00,99,99,,,wait
9,06/19/2013 15:23:00,06/19/2013 15:32:00,99,98,R,M,trip
26,06/19/2013 15:32:00,06/19/2013 15:58:00,98,98,,,wait
29,06/19/2013 15:58:00,06/19/2013 16:27:00,98,41,R,F,trip
21,06/19/2013 16:27:00,06/19/2013 16:48:00,41,41,,,wait
27,06/19/2013 16:48:00,06/19/2013 17:15:00,41,54,C,,trip
9,06/19/2013 17:15:00,06/19/2013 17:24:00,54,54,,,wait
22,06/19/2013 17:24:00,06/19/2013 17:46:00,54,86,R,M,trip
914,06/19/2013 17:46:00,06/20/2013 09:00:00,86,86,,,wait
22,06/20/2013 09:00:00,06/20/2013 09:22:00,86,112,R,M,trip
460,06/20/2013 09:22:00,06/20/2013 17:02:00,112,112,,,wait
15,06/20/2013 17:02:00,06/20/2013 17:17:00,112,52,R,M,trip
105,06/20/2013 17:17:00,06/20/2013 19:02:00,52,52,,,wait
18,06/20/2013 19:02:00,06/20/2013 19:20:00,52,47,R,M,trip
100,06/20/2013 19:20:00,06/20/2013 21:00:00,47,47,,,wait
17,06/20/2013 21:00:00,06/20/2013 21:17:00,47,88,R,M,trip
723,06/20/2013 21:17:00,06/21/2013 09:20:00,88,88,,,wait
20,06/21/2013 09:20:00,06/21/2013 09:40:00,88,81,R,F,trip
9,06/21/2013 09:40:00,06/21/2013 09:49:00,81,81,,,wait
4,06/21/2013 09:49:00,06/21/2013 09:53:00,81,64,R,M,trip
103,06/21/2013 09:53:00,06/21/2013 11:36:00,64,64,,,wait
4,06/21/2013 11:36:00,06/21/2013 11:40:00,64,22,R,M,trip
4566,06/21/2013 11:40:00,06/24/2013 15:46:00,22,22,,,wait
21,06/24/2013 15:46:00,06/24/2013 16:07:00,22,45,R,M,trip
4,06/24/2013 16:07:00,06/24/2013 16:11:00,45,45,,,wait
6,06/24/2013 16:11:00,06/24/2013 16:17:00,45,103,R,M,trip
32,06/24/2013 16:17:00,06/24/2013 16:49:00,103,103,,,wait
3,06/24/2013 16:49:00,06/24/2013 16:52:00,103,16,R,M,trip
27,06/24/2013 16:52:00,06/24/2013 17:19:00,16,16,,,wait
9,06/24/2013 17:19:00,06/24/2013 17:28:00,16,22,R,M,trip
333,06/24/2013 17:28:00,06/24/2013 23:01:00,22,20,,,wait
29,06/24/2013 23:01:00,06/24/2013 23:30:00,20,27,C,,trip
666,06/24/2013 23:30:00,06/25/2013 10:36:00,27,27,,,wait
4,06/25/2013 10:36:00,06/25/2013 10:40:00,27,12,R,M,trip
456,06/25/2013 10:40:00,06/25/2013 18:16:00,12,53,,,wait
6,06/25/2013 18:16:00,06/25/2013 18:22:00,53,80,R,M,trip
1,06/25/2013 18:22:00,06/25/2013 18:23:00,80,80,,,wait
12,06/25/2013 18:23:00,06/25/2013 18:35:00,80,96,R,M,trip
38,06/25/2013 18:35:00,06/25/2013 19:13:00,96,96,,,wait
17,06/25/2013 19:13:00,06/25/2013 19:30:00,96,139,R,M,trip
602,06/25/2013 19:30:00,06/26/2013 05:32:00,139,139,,,wait
24,06/26/2013 05:32:00,06/26/2013 05:56:00,139,58,R,F,trip
52,06/26/2013 05:56:00,06/26/2013 06:48:00,58,58,,,wait
5,06/26/2013 06:48:00,06/26/2013 06:53:00,58,103,R,M,trip
136,06/26/2013 06:53:00,06/26/2013 09:09:00,103,103,,,wait
6,06/26/2013 09:09:00,06/26/2013 09:15:00,103,67,C,,trip
217,06/26/2013 09:15:00,06/26/2013 12:52:00,67,67,,,wait
5,06/26/2013 12:52:00,06/26/2013 12:57:00,67,68,R,M,trip
30,06/26/2013 12:57:00,06/26/2013 13:27:00,68,68,,,wait
9,06/26/2013 13:27:00,06/26/2013 13:36:00,68,130,R,M,trip
287,06/26/2013 13:36:00,06/26/2013 18:23:00,130,130,,,wait
9,06/26/2013 18:23:00,06/26/2013 18:32:00,130,78,R,F,trip
807,06/26/2013 18:32:00,06/27/2013 07:59:00,78,78,,,wait
13,06/27/2013 07:59:00,06/27/2013 08:12:00,78,128,R,F,trip
3,06/27/2013 08:12:00,06/27/2013 08:15:00,128,128,,,wait
4,06/27/2013 08:15:00,06/27/2013 08:19:00,128,91,R,M,trip
401,06/27/2013 08:19:00,06/27/2013 15:00:00,91,91,,,wait
5,06/27/2013 15:00:00,06/27/2013 15:05:00,91,128,R,M,trip
23,06/27/2013 15:05:00,06/27/2013 15:28:00,128,128,,,wait
14,06/27/2013 15:28:00,06/27/2013 15:42:00,128,25,C,,trip
175,06/27/2013 15:42:00,06/27/2013 18:37:00,25,25,,,wait
6,06/27/2013 18:37:00,06/27/2013 18:43:00,25,55,R,M,trip
41,06/27/2013 18:43:00,06/27/2013 19:24:00,55,55,,,wait
9,06/27/2013 19:24:00,06/27/2013 19:33:00,55,19,R,F,trip
20,06/27/2013 19:33:00,06/27/2013 19:53:00,19,19,,,wait
6,06/27/2013 19:53:00,06/27/2013 19:59:00,19,9,R,M,trip
34,06/27/2013 19:59:00,06/27/2013 20:33:00,9,9,,,wait
8,06/27/2013 20:33:00,06/27/2013 20:41:00,9,19,R,M,trip
680,06/27/2013 20:41:00,06/28/2013 08:01:00,19,19,,,wait
15,06/28/2013 08:01:00,06/28/2013 08:16:00,19,80,R,F,trip
475,06/28/2013 08:16:00,06/28/2013 16:11:00,80,58,,,wait
73,06/28/2013 16:11:00,06/28/2013 17:24:00,58,58,C,,trip
118,06/28/2013 17:24:00,06/28/2013 19:22:00,58,58,,,wait
18,06/28/2013 19:22:00,06/28/2013 19:40:00,58,7,R,M,trip
244,06/28/2013 19:40:00,06/28/2013 23:44:00,7,7,,,wait
29,06/28/2013 23:44:00,06/29/2013 00:13:00,7,45,C,,trip
60,06/29/2013 00:13:00,06/29/2013 01:13:00,45,45,,,wait
18,06/29/2013 01:13:00,06/29/2013 01:31:00,45,76,R,M,trip
145,06/29/2013 01:31:00,06/29/2013 03:56:00,76,76,,,wait
6,06/29/2013 03:56:00,06/29/2013 04:02:00,76,88,C,,trip
465,06/29/2013 04:02:00,06/29/2013 11:47:00,88,88,,,wait
10,06/29/2013 11:47:00,06/29/2013 11:57:00,88,74,R,M,trip
131,06/29/2013 11:57:00,06/29/2013 14:08:00,74,74,,,wait
24,06/29/2013 14:08:00,06/29/2013 14:32:00,74,58,R,M,trip
47,06/29/2013 14:32:00,06/29/2013 15:19:00,58,58,,,wait
11,06/29/2013 15:19:00,06/29/2013 15:30:00,58,33,C,,trip
209,06/29/2013 15:30:00,06/29/2013 18:59:00,33,33,,,wait
26,06/29/2013 18:59:00,06/29/2013 19:25:00,33,75,C,,trip
40,06/29/2013 19:25:00,06/29/2013 20:05:00,75,75,,,wait
17,06/29/2013 20:05:00,06/29/2013 20:22:00,75,137,R,M,trip
34,06/29/2013 20:22:00,06/29/2013 20:56:00,137,137,,,wait
27,06/29/2013 20:56:00,06/29/2013 21:23:00,137,53,R,M,trip
69,06/29/2013 21:23:00,06/29/2013 22:32:00,53,53,,,wait
6,06/29/2013 22:32:00,06/29/2013 22:38:00,53,33,C,,trip
13,06/29/2013 22:38:00,06/29/2013 22:51:00,33,33,,,wait
24,06/29/2013 22:51:00,06/29/2013 23:15:00,33,4,C,,trip
683,06/29/2013 23:15:00,06/30/2013 10:38:00,4,4,,,wait
11,06/30/2013 10:38:00,06/30/2013 10:49:00,4,4,C,,trip
136,06/30/2013 10:49:00,06/30/2013 13:05:00,4,4,,,wait
3,06/30/2013 13:05:00,06/30/2013 13:08:00,4,4,R,M,trip
6,06/30/2013 13:08:00,06/30/2013 13:14:00,4,4,,,wait
6,06/30/2013 13:14:00,06/30/2013 13:20:00,4,57,R,M,trip
3,06/30/2013 13:20:00,06/30/2013 13:23:00,57,57,,,wait
9,06/30/2013 13:23:00,06/30/2013 13:32:00,57,32,R,M,trip
98,06/30/2013 13:32:00,06/30/2013 15:10:00,32,32,,,wait
11,06/30/2013 15:10:00,06/30/2013 15:21:00,32,57,R,M,trip
1,06/30/2013 15:21:00,06/30/2013 15:22:00,57,57,,,wait
18,06/30/2013 15:22:00,06/30/2013 15:40:00,57,95,R,F,trip
111,06/30/2013 15:40:00,06/30/2013 17:31:00,95,95,,,wait
18,06/30/2013 17:31:00,06/30/2013 17:49:00,95,6,R,F,trip
62,06/30/2013 17:49:00,06/30/2013 18:51:00,6,6,,,wait
29,06/30/2013 18:51:00,06/30/2013 19:20:00,6,52,C,,trip
209,06/30/2013 19:20:00,06/30/2013 22:49:00,52,52,,,wait
7,06/30/2013 22:49:00,06/30/2013 22:56:00,52,16,R,F,trip
516,06/30/2013 22:56:00,07/01/2013 07:32:00,16,16,,,wait
17,07/01/2013 07:32:00,07/01/2013 07:49:00,16,114,R,F,trip
12,07/01/2013 07:49:00,07/01/2013 08:01:00,114,114,,,wait
8,07/01/2013 08:01:00,07/01/2013 08:09:00,114,43,R,M,trip
29,07/01/2013 08:09:00,07/01/2013 08:38:00,43,43,,,wait
16,07/01/2013 08:38:00,07/01/2013 08:54:00,43,103,R,M,trip
20,07/01/2013 08:54:00,07/01/2013 09:14:00,103,103,,,wait
13,07/01/2013 09:14:00,07/01/2013 09:27:00,103,22,R,M,trip
71,07/01/2013 09:27:00,07/01/2013 10:38:00,22,22,,,wait
5,07/01/2013 10:38:00,07/01/2013 10:43:00,22,49,R,M,trip
147,07/01/2013 10:43:00,07/01/2013 13:10:00,49,49,,,wait
7,07/01/2013 13:10:00,07/01/2013 13:17:00,49,54,R,M,trip
4595,07/01/2013 13:17:00,07/04/2013 17:52:00,54,54,,,wait
56,07/04/2013 17:52:00,07/04/2013 18:48:00,54,68,C,,trip
9,07/04/2013 18:48:00,07/04/2013 18:57:00,68,68,,,wait
36,07/04/2013 18:57:00,07/04/2013 19:33:00,68,78,C,,trip
86,07/04/2013 19:33:00,07/04/2013 20:59:00,78,78,,,wait
24,07/04/2013 20:59:00,07/04/2013 21:23:00,78,90,C,,trip
23,07/04/2013 21:23:00,07/04/2013 21:46:00,90,90,,,wait
19,07/04/2013 21:46:00,07/04/2013 22:05:00,90,68,R,M,trip
179,07/04/2013 22:05:00,07/05/2013 01:04:00,68,68,,,wait
25,07/05/2013 01:04:00,07/05/2013 01:29:00,68,42,C,,trip
340,07/05/2013 01:29:00,07/05/2013 07:09:00,42,42,,,wait
58,07/05/2013 07:09:00,07/05/2013 08:07:00,42,42,C,,trip
7,07/05/2013 08:07:00,07/05/2013 08:14:00,42,42,,,wait
21,07/05/2013 08:14:00,07/05/2013 08:35:00,42,20,C,,trip
2,07/05/2013 08:35:00,07/05/2013 08:37:00,20,20,,,wait
7,07/05/2013 08:37:00,07/05/2013 08:44:00,20,7,R,M,trip
318,07/05/2013 08:44:00,07/05/2013 14:02:00,7,7,,,wait
12,07/05/2013 14:02:00,07/05/2013 14:14:00,7,63,C,,trip
347,07/05/2013 14:14:00,07/05/2013 20:01:00,63,63,,,wait
7,07/05/2013 20:01:00,07/05/2013 20:08:00,63,26,R,M,trip
3,07/05/2013 20:08:00,07/05/2013 20:11:00,26,26,,,wait
4,07/05/2013 20:11:00,07/05/2013 20:15:00,26,102,R,M,trip
2,07/05/2013 20:15:00,07/05/2013 20:17:00,102,102,,,wait
3,07/05/2013 20:17:00,07/05/2013 20:20:00,102,39,R,M,trip
1,07/05/2013 20:20:00,07/05/2013 20:21:00,39,39,,,wait
4,07/05/2013 20:21:00,07/05/2013 20:25:00,39,25,R,M,trip
5,07/05/2013 20:25:00,07/05/2013 20:30:00,25,25,,,wait
3,07/05/2013 20:30:00,07/05/2013 20:33:00,25,57,R,M,trip
2,07/05/2013 20:33:00,07/05/2013 20:35:00,57,57,,,wait
6,07/05/2013 20:35:00,07/05/2013 20:41:00,57,51,R,M,trip
2,07/05/2013 20:41:00,07/05/2013 20:43:00,51,51,,,wait
6,07/05/2013 20:43:00,07/05/2013 20:49:00,51,12,R,M,trip
3,07/05/2013 20:49:00,07/05/2013 20:52:00,12,12,,,wait
4,07/05/2013 20:52:00,07/05/2013 20:56:00,12,27,R,M,trip
2,07/05/2013 20:56:00,07/05/2013 20:58:00,27,27,,,wait
7,07/05/2013 20:58:00,07/05/2013 21:05:00,27,100,R,M,trip
2,07/05/2013 21:05:00,07/05/2013 21:07:00,100,100,,,wait
8,07/05/2013 21:07:00,07/05/2013 21:15:00,100,105,R,F,trip
2,07/05/2013 21:15:00,07/05/2013 21:17:00,105,105,,,wait
14,07/05/2013 21:17:00,07/05/2013 21:31:00,105,83,R,F,trip
3,07/05/2013 21:31:00,07/05/2013 21:34:00,83,83,,,wait
9,07/05/2013 21:34:00,07/05/2013 21:43:00,83,104,R,F,trip
3,07/05/2013 21:43:00,07/05/2013 21:46:00,104,104,,,wait
7,07/05/2013 21:46:00,07/05/2013 21:53:00,104,93,R,F,trip
3,07/05/2013 21:53:00,07/05/2013 21:56:00,93,93,,,wait
13,07/05/2013 21:56:00,07/05/2013 22:09:00,93,92,R,F,trip
2747,07/05/2013 22:09:00,07/07/2013 19:56:00,92,92,,,wait
15,07/07/2013 19:56:00,07/07/2013 20:11:00,92,92,C,,trip
6822,07/07/2013 20:11:00,07/12/2013 13:53:00,92,92,,,wait
39,07/12/2013 13:53:00,07/12/2013 14:32:00,92,36,R,F,trip
5,07/12/2013 14:32:00,07/12/2013 14:37:00,36,36,,,wait
12,07/12/2013 14:37:00,07/12/2013 14:49:00,36,59,R,M,trip
75,07/12/2013 14:49:00,07/12/2013 16:04:00,59,59,,,wait
14,07/12/2013 16:04:00,07/12/2013 16:18:00,59,10,R,M,trip
157,07/12/2013 16:18:00,07/12/2013 18:55:00,10,10,,,wait
22,07/12/2013 18:55:00,07/12/2013 19:17:00,10,63,R,M,trip
930,07/12/2013 19:17:00,07/13/2013 10:47:00,63,63,,,wait
9,07/13/2013 10:47:00,07/13/2013 10:56:00,63,20,R,M,trip
666,07/13/2013 10:56:00,07/13/2013 22:02:00,20,130,,,wait
4,07/13/2013 22:02:00,07/13/2013 22:06:00,130,89,R,M,trip
975,07/13/2013 22:06:00,07/14/2013 14:21:00,89,89,,,wait
13,07/14/2013 14:21:00,07/14/2013 14:34:00,89,134,R,M,trip
5,07/14/2013 14:34:00,07/14/2013 14:39:00,134,134,,,wait
6,07/14/2013 14:39:00,07/14/2013 14:45:00,134,139,R,M,trip
28,07/14/2013 14:45:00,07/14/2013 15:13:00,139,139,,,wait
5,07/14/2013 15:13:00,07/14/2013 15:18:00,139,134,C,,trip
175,07/14/2013 15:18:00,07/14/2013 18:13:00,134,134,,,wait
15,07/14/2013 18:13:00,07/14/2013 18:28:00,134,133,R,M,trip
32,07/14/2013 18:28:00,07/14/2013 19:00:00,133,133,,,wait
7,07/14/2013 19:00:00,07/14/2013 19:07:00,133,74,R,M,trip
133,07/14/2013 19:07:00,07/14/2013 21:20:00,74,76,,,wait
2,07/14/2013 21:20:00,07/14/2013 21:22:00,76,68,R,M,trip
20,07/14/2013 21:22:00,07/14/2013 21:42:00,68,68,,,wait
10,07/14/2013 21:42:00,07/14/2013 21:52:00,68,130,R,M,trip
9,07/14/2013 21:52:00,07/14/2013 22:01:00,130,130,,,wait
4,07/14/2013 22:01:00,07/14/2013 22:05:00,130,132,C,,trip
2331,07/14/2013 22:05:00,07/16/2013 12:56:00,132,132,,,wait
15,07/16/2013 12:56:00,07/16/2013 13:11:00,132,130,R,F,trip
117,07/16/2013 13:11:00,07/16/2013 15:08:00,130,130,,,wait
4,07/16/2013 15:08:00,07/16/2013 15:12:00,130,129,R,M,trip
1080,07/16/2013 15:12:00,07/17/2013 09:12:00,129,129,,,wait
9,07/17/2013 09:12:00,07/17/2013 09:21:00,129,132,C,,trip
332,07/17/2013 09:21:00,07/17/2013 14:53:00,132,132,,,wait
4,07/17/2013 14:53:00,07/17/2013 14:57:00,132,73,R,M,trip
13,07/17/2013 14:57:00,07/17/2013 15:10:00,73,73,,,wait
21,07/17/2013 15:10:00,07/17/2013 15:31:00,73,15,C,,trip
967,07/17/2013 15:31:00,07/18/2013 07:38:00,15,15,,,wait
18,07/18/2013 07:38:00,07/18/2013 07:56:00,15,128,R,M,trip
59,07/18/2013 07:56:00,07/18/2013 08:55:00,128,128,,,wait
12,07/18/2013 08:55:00,07/18/2013 09:07:00,128,49,R,M,trip
145,07/18/2013 09:07:00,07/18/2013 11:32:00,49,49,,,wait
5,07/18/2013 11:32:00,07/18/2013 11:37:00,49,36,C,,trip
213,07/18/2013 11:37:00,07/18/2013 15:10:00,36,36,,,wait
13,07/18/2013 15:10:00,07/18/2013 15:23:00,36,42,C,,trip
144,07/18/2013 15:23:00,07/18/2013 17:47:00,42,42,,,wait
7,07/18/2013 17:47:00,07/18/2013 17:54:00,42,113,R,M,trip
4,07/18/2013 17:54:00,07/18/2013 17:58:00,113,113,,,wait
12,07/18/2013 17:58:00,07/18/2013 18:10:00,113,26,R,F,trip
1246,07/18/2013 18:10:00,07/19/2013 14:56:00,26,16,,,wait
16,07/19/2013 14:56:00,07/19/2013 15:12:00,16,40,R,F,trip
1594,07/19/2013 15:12:00,07/20/2013 17:46:00,40,44,,,wait
18,07/20/2013 17:46:00,07/20/2013 18:04:00,44,36,C,,trip
68,07/20/2013 18:04:00,07/20/2013 19:12:00,36,36,,,wait
19,07/20/2013 19:12:00,07/20/2013 19:31:00,36,47,C,,trip
870,07/20/2013 19:31:00,07/21/2013 10:01:00,47,47,,,wait
2,07/21/2013 10:01:00,07/21/2013 10:03:00,47,114,C,,trip
121,07/21/2013 10:03:00,07/21/2013 12:04:00,114,111,,,wait
24,07/21/2013 12:04:00,07/21/2013 12:28:00,111,53,C,,trip
3,07/21/2013 12:28:00,07/21/2013 12:31:00,53,53,,,wait
5,07/21/2013 12:31:00,07/21/2013 12:36:00,53,33,C,,trip
61,07/21/2013 12:36:00,07/21/2013 13:37:00,33,33,,,wait
36,07/21/2013 13:37:00,07/21/2013 14:13:00,33,33,C,,trip
100,07/21/2013 14:13:00,07/21/2013 15:53:00,33,33,,,wait
20,07/21/2013 15:53:00,07/21/2013 16:13:00,33,113,C,,trip
25,07/21/2013 16:13:00,07/21/2013 16:38:00,113,113,,,wait
26,07/21/2013 16:38:00,07/21/2013 17:04:00,113,80,C,,trip
12,07/21/2013 17:04:00,07/21/2013 17:16:00,80,80,,,wait
13,07/21/2013 17:16:00,07/21/2013 17:29:00,80,46,R,F,trip
181,07/21/2013 17:29:00,07/21/2013 20:30:00,46,46,,,wait
12,07/21/2013 20:30:00,07/21/2013 20:42:00,46,10,R,M,trip
21,07/21/2013 20:42:00,07/21/2013 21:03:00,10,10,,,wait
10,07/21/2013 21:03:00,07/21/2013 21:13:00,10,66,R,F,trip
634,07/21/2013 21:13:00,07/22/2013 07:47:00,66,66,,,wait
15,07/22/2013 07:47:00,07/22/2013 08:02:00,66,14,R,M,trip
462,07/22/2013 08:02:00,07/22/2013 15:44:00,14,45,,,wait
22,07/22/2013 15:44:00,07/22/2013 16:06:00,45,53,R,M,trip
